Date,Adj Close,Close,High,Low,Open,Volume
1999-01-22,0.0376177616417408,0.041016001254320145,0.04882799834012985,0.038802001625299454,0.04374999925494194,2714688000
1999-01-25,0.04155874624848366,0.04531300067901611,0.04583299905061722,0.041016001254320145,0.04427099972963333,510480000
1999-01-26,0.03833405673503876,0.04179700091481209,0.046744998544454575,0.04114599898457527,0.04583299905061722,343200000
1999-01-27,0.038214825093746185,0.04166699945926666,0.04296899959445,0.0395830012857914,0.041926998645067215,244368000
1999-01-28,0.03809467703104019,0.04153599962592125,0.041926998645067215,0.0412760004401207,0.04166699945926666,227520000
1999-01-29,0.03630349040031433,0.0395830012857914,0.04166699945926666,0.0395830012857914,0.04153599962592125,244032000
1999-02-01,0.037020694464445114,0.04036499932408333,0.04062499850988388,0.0395830012857914,0.0395830012857914,154704000
1999-02-02,0.03415460139513016,0.03723999857902527,0.04062499850988388,0.03606799989938736,0.0395830012857914,264096000
1999-02-03,0.034870896488428116,0.03802099823951721,0.0385419987142086,0.03645800054073334,0.036719001829624176,75120000
1999-02-04,0.03678130730986595,0.04010400176048279,0.04114599898457527,0.03802099823951721,0.0385419987142086,181920000
1999-02-05,0.037856217473745346,0.0412760004401207,0.04166699945926666,0.03971400111913681,0.040754999965429306,136848000
1999-02-08,0.036542873829603195,0.03984399884939194,0.04166699945926666,0.03984399884939194,0.04153599962592125,154080000
1999-02-09,0.03510935604572296,0.03828100115060806,0.04088500142097473,0.03776000067591667,0.04062499850988388,86976000
1999-02-10,0.03475166857242584,0.037891000509262085,0.039322998374700546,0.03723999857902527,0.03828100115060806,148224000
1999-02-11,0.03773697465658188,0.04114599898457527,0.04270799830555916,0.03802099823951721,0.03802099823951721,132240000
1999-02-12,0.039886780083179474,0.04349000006914139,0.04374999925494194,0.04166699945926666,0.04166699945926666,109728000
1999-02-16,0.04012524336576462,0.04374999925494194,0.04609400033950806,0.039322998374700546,0.04427099972963333,211008000
1999-02-17,0.03797544538974762,0.041405998170375824,0.04322899878025055,0.04062499850988388,0.04270799830555916,67728000
1999-02-18,0.03857249394059181,0.04205700010061264,0.04322899878025055,0.04088500142097473,0.04270799830555916,70704000
1999-02-19,0.039886780083179474,0.04349000006914139,0.04427099972963333,0.04114599898457527,0.04166699945926666,75360000
1999-02-22,0.04012524336576462,0.04374999925494194,0.04479200020432472,0.041405998170375824,0.04427099972963333,205248000
1999-02-23,0.04203566536307335,0.04583299905061722,0.046744998544454575,0.042187999933958054,0.04479200020432472,138096000
1999-02-24,0.04537957161664963,0.04947900027036667,0.054687999188899994,0.04830700159072876,0.05260400101542473,612768000
1999-02-25,0.043946992605924606,0.04791700094938278,0.05312500149011612,0.04713499918580055,0.051562998443841934,149136000
1999-02-26,0.04191642999649048,0.04570300132036209,0.05000000074505806,0.04531300067901611,0.04843800142407417,172608000
1999-03-01,0.04215581342577934,0.04596399888396263,0.04791700094938278,0.04374999925494194,0.046875,92160000
1999-03-02,0.04179719462990761,0.045572999864816666,0.04609400033950806,0.04479200020432472,0.04583299905061722,55248000
1999-03-03,0.03893111273646355,0.042447999119758606,0.04583299905061722,0.042187999933958054,0.04583299905061722,61392000
1999-03-04,0.03809467703104019,0.04153599962592125,0.04479200020432472,0.04114599898457527,0.044530998915433884,57360000
1999-03-05,0.04024446755647659,0.043880000710487366,0.04400999844074249,0.041926998645067215,0.041926998645067215,78768000
1999-03-08,0.040841516107320786,0.044530998915433884,0.04583299905061722,0.041926998645067215,0.04270799830555916,75888000
1999-03-09,0.04215581342577934,0.04596399888396263,0.04661500081419945,0.04440100118517876,0.04440100118517876,143184000
1999-03-10,0.04143860936164856,0.0451820008456707,0.04661500081419945,0.044530998915433884,0.04661500081419945,235344000
1999-03-11,0.03964740410447121,0.04322899878025055,0.0451820008456707,0.04322899878025055,0.04440100118517876,54288000
1999-03-12,0.03893111273646355,0.042447999119758606,0.04349000006914139,0.04166699945926666,0.04349000006914139,90768000
1999-03-15,0.04060307890176773,0.04427099972963333,0.04479200020432472,0.04322899878025055,0.04349000006914139,108816000
1999-03-16,0.03928971663117409,0.04283899813890457,0.045051999390125275,0.042447999119758606,0.044530998915433884,79152000
1999-03-17,0.03952817618846893,0.04309900104999542,0.04400999844074249,0.04205700010061264,0.04322899878025055,51360000
1999-03-18,0.040006015449762344,0.04362000152468681,0.04427099972963333,0.042187999933958054,0.04322899878025055,46320000
1999-03-19,0.04012524336576462,0.04374999925494194,0.045051999390125275,0.04349000006914139,0.04349000006914139,105312000
1999-03-22,0.03893111273646355,0.042447999119758606,0.04479200020432472,0.042447999119758606,0.04466100037097931,36672000
1999-03-23,0.036542873829603195,0.03984399884939194,0.04270799830555916,0.039062999188899994,0.04270799830555916,163968000
1999-03-24,0.03630349040031433,0.0395830012857914,0.03984399884939194,0.03802099823951721,0.0395830012857914,60864000
1999-03-25,0.03678130730986595,0.04010400176048279,0.04166699945926666,0.039322998374700546,0.03945299983024597,40320000
1999-03-26,0.040006015449762344,0.04362000152468681,0.04374999925494194,0.04062499850988388,0.04062499850988388,88272000
1999-03-29,0.041200149804353714,0.04492200165987015,0.04596399888396263,0.044140998274087906,0.04492200165987015,65952000
1999-03-30,0.03773697465658188,0.04114599898457527,0.04544299840927124,0.04088500142097473,0.045051999390125275,69504000
1999-03-31,0.04036369547247887,0.04400999844074249,0.044530998915433884,0.040495000779628754,0.042447999119758606,153600000
1999-04-01,0.03916957601904869,0.04270799830555916,0.04427099972963333,0.041926998645067215,0.04400999844074249,30432000
1999-04-05,0.03797544538974762,0.041405998170375824,0.04322899878025055,0.04114599898457527,0.042187999933958054,98640000
1999-04-06,0.037020694464445114,0.04036499932408333,0.041926998645067215,0.0395830012857914,0.04179700091481209,69696000
1999-04-07,0.04012524336576462,0.04374999925494194,0.04400999844074249,0.04036499932408333,0.04062499850988388,89280000
1999-04-08,0.040841516107320786,0.044530998915433884,0.04583299905061722,0.04349000006914139,0.04400999844074249,130128000
1999-04-09,0.04012524336576462,0.04374999925494194,0.04479200020432472,0.04349000006914139,0.04479200020432472,48624000
1999-04-12,0.038453277200460434,0.041926998645067215,0.04322899878025055,0.04114599898457527,0.04322899878025055,33312000
1999-04-13,0.036900538951158524,0.040233999490737915,0.04270799830555916,0.0395830012857914,0.04270799830555916,36144000
1999-04-14,0.03582656756043434,0.039062999188899994,0.041016001254320145,0.039062999188899994,0.04010400176048279,48288000
1999-04-15,0.03678130730986595,0.04010400176048279,0.04010400176048279,0.039062999188899994,0.04010400176048279,35856000
1999-04-16,0.03797544538974762,0.041405998170375824,0.04205700010061264,0.03984399884939194,0.03984399884939194,38928000
1999-04-19,0.03630349040031433,0.0395830012857914,0.041926998645067215,0.039062999188899994,0.041926998645067215,31296000
1999-04-20,0.03558719903230667,0.038802001625299454,0.04114599898457527,0.03841099888086319,0.0395830012857914,67680000
1999-04-21,0.036184266209602356,0.03945299983024597,0.0395830012857914,0.0385419987142086,0.038802001625299454,37488000
1999-04-22,0.034631527960300446,0.03776000067591667,0.0395830012857914,0.037370000034570694,0.0395830012857914,227184000
1999-04-23,0.03296047821640968,0.035937998443841934,0.03776000067591667,0.035677000880241394,0.037629999220371246,126048000
1999-04-26,0.03128852695226669,0.03411500155925751,0.03645800054073334,0.03333299979567528,0.035937998443841934,123504000
1999-04-27,0.034631527960300446,0.03776000067591667,0.03802099823951721,0.03437500074505806,0.03489600121974945,226944000
1999-04-28,0.0343930758535862,0.03750000149011612,0.03802099823951721,0.03632799908518791,0.03802099823951721,120096000
1999-04-29,0.0343930758535862,0.03750000149011612,0.03776000067591667,0.036719001829624176,0.037629999220371246,48144000
1999-04-30,0.034870896488428116,0.03802099823951721,0.0395830012857914,0.037629999220371246,0.037891000509262085,99312000
1999-05-03,0.03510935604572296,0.03828100115060806,0.03841099888086319,0.03723999857902527,0.03841099888086319,33840000
1999-05-04,0.03319893404841423,0.036198001354932785,0.03828100115060806,0.03541700169444084,0.03828100115060806,96048000
1999-05-05,0.033915240317583084,0.03697900101542473,0.03697900101542473,0.03437500074505806,0.03645800054073334,144576000
1999-05-06,0.033258553594350815,0.03626300022006035,0.03750000149011612,0.03515600040555,0.036719001829624176,35616000
1999-05-07,0.03343738615512848,0.03645800054073334,0.036719001829624176,0.03515600040555,0.03515600040555,25008000
1999-05-10,0.03343738615512848,0.03645800054073334,0.03723999857902527,0.036198001354932785,0.036198001354932785,19680000
1999-05-11,0.03522857278585434,0.03841099888086319,0.0395830012857914,0.03723999857902527,0.03802099823951721,171744000
1999-05-12,0.03630349040031433,0.0395830012857914,0.03971400111913681,0.03828100115060806,0.038802001625299454,168480000
1999-05-13,0.03630349040031433,0.0395830012857914,0.04062499850988388,0.03945299983024597,0.0395830012857914,69936000
1999-05-14,0.0343930758535862,0.03750000149011612,0.0395830012857914,0.03697900101542473,0.0395830012857914,28464000
1999-05-17,0.03606501594185829,0.039322998374700546,0.039322998374700546,0.0368489995598793,0.03697900101542473,35760000
1999-05-18,0.03773697465658188,0.04114599898457527,0.04166699945926666,0.0385419987142086,0.03971400111913681,151536000
1999-05-19,0.03606501594185829,0.039322998374700546,0.044530998915433884,0.03867200016975403,0.04296899959445,451728000
1999-05-20,0.03319893404841423,0.036198001354932785,0.0395830012857914,0.034765999764204025,0.0395830012857914,178176000
1999-05-21,0.03248265013098717,0.03541700169444084,0.035677000880241394,0.03437500074505806,0.035677000880241394,303504000
1999-05-24,0.03236250951886177,0.03528600186109543,0.03645800054073334,0.034765999764204025,0.035677000880241394,162624000
1999-05-25,0.03260186314582825,0.03554699942469597,0.035937998443841934,0.03515600040555,0.03541700169444084,130080000
1999-05-26,0.03248265013098717,0.03541700169444084,0.03723999857902527,0.03541700169444084,0.03541700169444084,104736000
1999-05-27,0.0322432667016983,0.03515600040555,0.035677000880241394,0.03515600040555,0.035677000880241394,82320000
1999-05-28,0.03260186314582825,0.03554699942469597,0.035677000880241394,0.03515600040555,0.035677000880241394,88656000
1999-06-01,0.03272109478712082,0.035677000880241394,0.035677000880241394,0.03489600121974945,0.03541700169444084,98544000
1999-06-02,0.031526971608400345,0.03437500074505806,0.035677000880241394,0.03437500074505806,0.035677000880241394,130128000
1999-06-03,0.03236250951886177,0.03528600186109543,0.03554699942469597,0.03489600121974945,0.03528600186109543,41568000
1999-06-04,0.03260186314582825,0.03554699942469597,0.035677000880241394,0.03528600186109543,0.03554699942469597,78912000
1999-06-07,0.03296047821640968,0.035937998443841934,0.03645800054073334,0.035677000880241394,0.03574199974536896,125136000
1999-06-08,0.033796001225709915,0.0368489995598793,0.03750000149011612,0.035937998443841934,0.03606799989938736,153312000
1999-06-09,0.0343930758535862,0.03750000149011612,0.03828100115060806,0.03697900101542473,0.03697900101542473,95184000
1999-06-10,0.03451228886842728,0.037629999220371246,0.03776000067591667,0.03723999857902527,0.03750000149011612,36096000
1999-06-11,0.033796001225709915,0.0368489995598793,0.03776000067591667,0.03554699942469597,0.037629999220371246,61008000
1999-06-14,0.03248265013098717,0.03541700169444084,0.03697900101542473,0.03515600040555,0.036913998425006866,51648000
1999-06-15,0.03248265013098717,0.03541700169444084,0.035677000880241394,0.03489600121974945,0.03541700169444084,49296000
1999-06-16,0.03343738615512848,0.03645800054073334,0.03750000149011612,0.03541700169444084,0.035937998443841934,64416000
1999-06-17,0.03248265013098717,0.03541700169444084,0.036719001829624176,0.03541700169444084,0.036198001354932785,74928000
1999-06-18,0.03128852695226669,0.03411500155925751,0.035677000880241394,0.03411500155925751,0.035677000880241394,158736000
1999-06-21,0.03296047821640968,0.035937998443841934,0.035937998443841934,0.03421200066804886,0.03515600040555,83472000
1999-06-22,0.03236250951886177,0.03528600186109543,0.035937998443841934,0.03450499847531319,0.035937998443841934,193056000
1999-06-23,0.03296047821640968,0.035937998443841934,0.035937998443841934,0.03450499847531319,0.03489600121974945,210912000
1999-06-24,0.0322432667016983,0.03515600040555,0.036198001354932785,0.03489600121974945,0.036198001354932785,115200000
1999-06-25,0.03272109478712082,0.035677000880241394,0.03606799989938736,0.03489600121974945,0.03489600121974945,73536000
1999-06-28,0.03319893404841423,0.036198001354932785,0.0368489995598793,0.03541700169444084,0.0368489995598793,109152000
1999-06-29,0.03355753794312477,0.03658900037407875,0.037108998745679855,0.036198001354932785,0.036719001829624176,92688000
1999-06-30,0.036542873829603195,0.03984399884939194,0.03984399884939194,0.03697900101542473,0.03776000067591667,269232000
1999-07-01,0.034631527960300446,0.03776000067591667,0.03984399884939194,0.035677000880241394,0.03984399884939194,88992000
1999-07-02,0.037139929831027985,0.040495000779628754,0.040495000779628754,0.03750000149011612,0.03828100115060806,224880000
1999-07-06,0.03725914657115936,0.04062499850988388,0.04088500142097473,0.04010400176048279,0.04088500142097473,198096000
1999-07-07,0.036542873829603195,0.03984399884939194,0.04088500142097473,0.03984399884939194,0.04088500142097473,63120000
1999-07-08,0.037378378212451935,0.040754999965429306,0.041405998170375824,0.038802001625299454,0.04010400176048279,186048000
1999-07-09,0.040543463081121445,0.04420600086450577,0.044530998915433884,0.04062499850988388,0.04062499850988388,211728000
1999-07-12,0.04239426925778389,0.04622400179505348,0.048177000135183334,0.045051999390125275,0.046875,401040000
1999-07-13,0.04251349717378616,0.04635399952530861,0.047005001455545425,0.04427099972963333,0.046744998544454575,138864000
1999-07-14,0.040841516107320786,0.044530998915433884,0.04739600047469139,0.04427099972963333,0.04635399952530861,137952000
1999-07-15,0.041080914437770844,0.04479200020432472,0.04635399952530861,0.04479200020432472,0.04492200165987015,137040000
1999-07-16,0.04191642999649048,0.04570300132036209,0.04609400033950806,0.04479200020432472,0.045572999864816666,103872000
1999-07-19,0.040841516107320786,0.044530998915433884,0.04596399888396263,0.04427099972963333,0.04583299905061722,43632000
1999-07-20,0.04012524336576462,0.04374999925494194,0.044530998915433884,0.042187999933958054,0.044530998915433884,178752000
1999-07-21,0.03893111273646355,0.042447999119758606,0.04322899878025055,0.04114599898457527,0.04322899878025055,112080000
1999-07-22,0.037139929831027985,0.040495000779628754,0.042187999933958054,0.04010400176048279,0.042187999933958054,213264000
1999-07-23,0.037139929831027985,0.040495000779628754,0.04166699945926666,0.04036499932408333,0.04036499932408333,80256000
1999-07-26,0.03725914657115936,0.04062499850988388,0.04153599962592125,0.04062499850988388,0.04153599962592125,60528000
1999-07-27,0.037378378212451935,0.040754999965429306,0.04088500142097473,0.04010400176048279,0.04062499850988388,98592000
1999-07-28,0.03797544538974762,0.041405998170375824,0.041926998645067215,0.040495000779628754,0.04062499850988388,244224000
1999-07-29,0.03833405673503876,0.04179700091481209,0.041926998645067215,0.04036499932408333,0.04062499850988388,388800000
1999-07-30,0.038453277200460434,0.041926998645067215,0.04296899959445,0.04166699945926666,0.04179700091481209,452304000
1999-08-02,0.03881188854575157,0.04231800138950348,0.042447999119758606,0.04166699945926666,0.041926998645067215,313344000
1999-08-03,0.037856217473745346,0.0412760004401207,0.04231800138950348,0.04088500142097473,0.04231800138950348,255216000
1999-08-04,0.037856217473745346,0.0412760004401207,0.04166699945926666,0.04114599898457527,0.04153599962592125,89952000
1999-08-05,0.038453277200460434,0.041926998645067215,0.041926998645067215,0.04062499850988388,0.0412760004401207,240576000
1999-08-06,0.038453277200460434,0.041926998645067215,0.04205700010061264,0.04166699945926666,0.04179700091481209,183984000
1999-08-09,0.038453277200460434,0.041926998645067215,0.042447999119758606,0.04166699945926666,0.04205700010061264,31056000
1999-08-10,0.03916957601904869,0.04270799830555916,0.044530998915433884,0.041926998645067215,0.042187999933958054,212064000
1999-08-11,0.04179719462990761,0.045572999864816666,0.04609400033950806,0.04296899959445,0.04349000006914139,197712000
1999-08-12,0.04382685199379921,0.04778600111603737,0.04895799979567528,0.045572999864816666,0.04583299905061722,239616000
1999-08-13,0.04334992542862892,0.047265999019145966,0.04830700159072876,0.046875,0.04739600047469139,84672000
1999-08-16,0.041677962988615036,0.04544299840927124,0.04765599966049194,0.043880000710487366,0.04765599966049194,223440000
1999-08-17,0.04179719462990761,0.045572999864816666,0.04635399952530861,0.04440100118517876,0.045572999864816666,193536000
1999-08-18,0.042752865701913834,0.04661500081419945,0.04713499918580055,0.044140998274087906,0.045051999390125275,279888000
1999-08-19,0.0518280491232872,0.05651000142097473,0.05911500006914139,0.048177000135183334,0.049869999289512634,1966992000
1999-08-20,0.051351141184568405,0.05598999932408333,0.057030998170375824,0.05390600115060806,0.056641001254320145,353088000
1999-08-23,0.04824568331241608,0.05260400101542473,0.0552080012857914,0.05078100040555,0.0552080012857914,507984000
1999-08-24,0.04800720512866974,0.052344001829624176,0.05286499857902527,0.049219001084566116,0.051823001354932785,398064000
1999-08-25,0.047767844051122665,0.05208300054073334,0.052995000034570694,0.05000000074505806,0.0524739995598793,350352000
1999-08-26,0.047051552683115005,0.051302000880241394,0.05286499857902527,0.05052100121974945,0.05208300054073334,275376000
1999-08-27,0.04967917501926422,0.0541669987142086,0.05624999850988388,0.05208300054073334,0.052344001829624176,552384000
1999-08-30,0.04949941486120224,0.053971000015735626,0.056120000779628754,0.05169299989938736,0.05507799983024597,158640000
1999-08-31,0.05373939499258995,0.05859399959445,0.05885399878025055,0.05312500149011612,0.0541669987142086,786864000
1999-09-01,0.05123099684715271,0.055858999490737915,0.05859399959445,0.054947998374700546,0.05859399959445,565344000
