index,Date,Adj Close
0,1980-03-17,0.100592590868473
1,1980-03-18,0.0995556861162185
2,1980-03-19,0.0995556861162185
3,1980-03-20,0.0995556861162185
4,1980-03-21,0.0995556861162185
5,1980-03-24,0.0954077616333961
6,1980-03-25,0.0933332443237304
7,1980-03-26,0.0933332443237304
8,1980-03-27,0.090222418308258
9,1980-03-28,0.0912593528628349
10,1980-03-31,0.0922963172197341
11,1980-04-01,0.0964447483420372
12,1980-04-02,0.0964447483420372
13,1980-04-03,0.0964447483420372
14,1980-04-07,0.0964447483420372
15,1980-04-08,0.0985186845064163
16,1980-04-09,0.100592590868473
17,1980-04-10,0.1016296222805976
18,1980-04-11,0.1026665642857551
19,1980-04-14,0.1026665642857551
20,1980-04-15,0.103704035282135
21,1980-04-16,0.1057780086994171
22,1980-04-17,0.1057780086994171
23,1980-04-18,0.1068149730563163
24,1980-04-21,0.1057780086994171
25,1980-04-22,0.1057780086994171
26,1980-04-23,0.103704035282135
27,1980-04-24,0.1068149730563163
28,1980-04-25,0.1057780086994171
29,1980-04-28,0.1068149730563163
30,1980-04-29,0.1099258884787559
31,1980-04-30,0.1099258884787559
32,1980-05-01,0.1099258884787559
33,1980-05-02,0.1099258884787559
34,1980-05-05,0.1120003685355186
35,1980-05-06,0.1161482781171798
36,1980-05-07,0.1182221695780754
37,1980-05-08,0.1223705932497978
38,1980-05-09,0.1202965974807739
39,1980-05-12,0.1182221695780754
40,1980-05-13,0.1202965974807739
41,1980-05-14,0.1213337182998657
42,1980-05-15,0.1192591339349746
43,1980-05-16,0.1213337182998657
44,1980-05-19,0.1213337182998657
45,1980-05-20,0.1192591339349746
46,1980-05-21,0.1182221695780754
47,1980-05-22,0.1223705932497978
48,1980-05-23,0.1265185624361038
49,1980-05-27,0.125481516122818
50,1980-05-28,0.125481516122818
51,1980-05-29,0.1244445592164993
52,1980-05-30,0.1244445592164993
53,1980-06-02,0.1234075352549552
54,1980-06-03,0.1234075352549552
55,1980-06-04,0.125481516122818
56,1980-06-05,0.129629984498024
57,1980-06-06,0.1317038685083389
58,1980-06-09,0.1327408552169799
59,1980-06-10,0.1368892937898636
60,1980-06-11,0.1348147541284561
