index,Date,Adj Close
0,1997-10-16,3.4950973987579346
1,1997-10-17,3.437485933303833
2,1997-10-20,3.399077177047729
3,1997-10-21,3.437485933303833
4,1997-10-22,3.5143015384674072
5,1997-10-23,3.437485933303833
6,1997-10-24,3.5143015384674072
7,1997-10-27,3.331864595413208
8,1997-10-28,3.437485933303833
9,1997-10-29,3.4758944511413574
10,1997-10-30,3.3798747062683105
11,1997-10-31,3.3798747062683105
12,1997-11-03,3.5239028930664062
13,1997-11-04,3.552709579467773
14,1997-11-05,3.629523754119873
15,1997-11-06,3.840767145156861
16,1997-11-07,3.955987691879273
17,1997-11-10,3.783156156539917
18,1997-11-11,3.687134981155396
19,1997-11-12,3.4950973987579346
20,1997-11-13,3.3798747062683105
21,1997-11-14,3.341466188430786
22,1997-11-17,3.5719144344329834
23,1997-11-18,3.5143015384674072
24,1997-11-19,3.418280839920044
25,1997-11-20,3.418280839920044
26,1997-11-21,3.399077177047729
27,1997-11-24,3.399077177047729
28,1997-11-25,3.389477014541626
29,1997-11-26,3.228643655776977
30,1997-11-28,3.2262423038482666
31,1997-12-01,3.23584508895874
32,1997-12-02,3.283854484558105
33,1997-12-03,3.3798747062683105
34,1997-12-04,3.4086809158325195
35,1997-12-05,3.4950973987579346
36,1997-12-08,3.5143015384674072
37,1997-12-09,3.437485933303833
38,1997-12-10,3.311940670013428
39,1997-12-11,3.273428201675415
40,1997-12-12,3.1771509647369385
41,1997-12-15,3.215661764144897
42,1997-12-16,3.215661764144897
43,1997-12-17,3.1001296043396
44,1997-12-18,3.0808746814727783
45,1997-12-19,3.04236388206482
46,1997-12-22,3.119384527206421
47,1997-12-23,3.0808746814727783
48,1997-12-24,3.04236388206482
49,1997-12-26,3.119384527206421
50,1997-12-29,3.254173755645752
51,1997-12-30,3.254173755645752
52,1997-12-31,3.4467270374298096
53,1998-01-02,3.5622634887695312
54,1998-01-05,3.465980768203736
55,1998-01-06,3.3408236503601074
56,1998-01-07,3.427473306655884
57,1998-01-08,3.5430049896240234
58,1998-01-09,3.3889615535736084
59,1998-01-12,3.2926840782165527
60,1998-01-13,3.350449323654175
61,1998-01-14,3.3023104667663574
62,1998-01-15,3.311940670013428
63,1998-01-16,3.427473306655884
64,1998-01-20,3.5622634887695312
65,1998-01-21,3.5430049896240234
66,1998-01-22,3.4852383136749268
67,1998-01-23,3.5815157890319824
68,1998-01-26,3.523750305175781
69,1998-01-27,3.465980768203736
70,1998-01-28,3.4852383136749268
71,1998-01-29,3.523750305175781
72,1998-01-30,3.523750305175781
73,1998-02-02,3.697049617767334
74,1998-02-03,3.697049617767334
75,1998-02-04,3.639280319213867
76,1998-02-05,3.620029211044312
77,1998-02-06,3.658538579940796
78,1998-02-09,3.735559940338135
79,1998-02-10,3.851093053817749
80,1998-02-11,3.5430049896240234
81,1998-02-12,3.639280319213867
82,1998-02-13,3.658538579940796
83,1998-02-17,3.639280319213867
84,1998-02-18,3.639280319213867
85,1998-02-19,3.600770950317383
86,1998-02-20,3.5622634887695312
87,1998-02-23,3.523750305175781
88,1998-02-24,3.3889615535736084
89,1998-02-25,3.4467270374298096
90,1998-02-26,3.3697056770324707
91,1998-02-27,3.5044963359832764
92,1998-03-02,3.331195116043091
93,1998-03-03,3.311940670013428
94,1998-03-04,3.331195116043091
95,1998-03-05,3.331195116043091
96,1998-03-06,3.350449323654175
97,1998-03-09,3.350449323654175
98,1998-03-10,3.321101665496826
99,1998-03-11,3.407989740371704
100,1998-03-12,3.4176433086395264
101,1998-03-13,3.514191150665283
102,1998-03-16,3.649347305297852
103,1998-03-17,3.5528059005737305
104,1998-03-18,3.5721168518066406
105,1998-03-19,3.6300439834594727
106,1998-03-20,3.6300439834594727
107,1998-03-23,3.5914230346679688
108,1998-03-24,3.707276105880737
109,1998-03-25,3.6300439834594727
110,1998-03-26,3.6300439834594727
111,1998-03-27,3.678314208984375
112,1998-03-30,3.707276105880737
113,1998-03-31,4.016215324401856
114,1998-04-01,3.823128938674927
115,1998-04-02,4.132069110870361
116,1998-04-03,3.8810555934906006
117,1998-04-06,3.910017728805542
118,1998-04-07,3.823128938674927
119,1998-04-08,3.7845094203948975
120,1998-04-09,3.707276105880737
121,1998-04-13,3.5914230346679688
122,1998-04-14,3.5721168518066406
123,1998-04-15,3.5528059005737305
124,1998-04-16,3.6010780334472656
125,1998-04-17,3.6010780334472656
